Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price,TDBID_5,TDASK_5,TDBID_30,TDASK_30,TDBID_10,TDASK_10,Federal Funds (Effective),TCMNOM_M6,TCMNOM_Y10,TCMNOM_Y1,SPX Close,SPX Volume,CBOE S&P500 Volatility Index - Close,CBOE S&P100 Volatility Index - Close,CBOE NASDAQ Volatility Index - Close,CBOE DJIA Volatility Index - Close,TDBID_1,TDASK_1,delta_raw,delta_flg
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,2544.73,397803008.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,2549.33,452348256.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,2164.45,745938112.0,14.17,14.19,18.95,15.02,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,2163.66,457736256.0,13.38,12.49,15.5,13.63,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,2075.0,520282624.0,16.06,15.85,17.72,15.69,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,2017.46,473699392.0,16.17,16.14,19.01,14.59,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,2039.68,404411296.0,12.92,11.62,14.32,12.61,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1874.74,700280192.0,24.64,22.53,25.72,16.66,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1771.89,388547616.0,12.53,12.24,14.37,12.04,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1710.14,424196640.0,16.07,14.91,17.47,15.17,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1380.03,300848480.0,16.68,17.68,18.62,15.62,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1455.88,359194368.0,15.11,13.89,17.52,13.69,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1257.6,431155072.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1263.02,387516416.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1249.64,399877472.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1265.43,355395232.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1265.33,366478656.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1254.0,640867392.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1243.72,749174656.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1241.3,754007680.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1205.35,587340224.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1219.66,1426520832.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1215.75,663378688.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1211.82,720140288.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1225.73,747075328.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1236.47,629896768.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1255.19,618210496.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1234.35,724592192.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1261.01,732738432.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1258.47,607905408.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1257.08,697457024.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1244.28,681955008.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1244.58,652301568.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1246.96,1200224640.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1195.19,670504704.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1192.55,751659648.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1158.67,343744832.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1161.79,704466048.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1188.04,685834240.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1192.98,753588288.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1215.65,800074624.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1216.13,835912896.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1236.91,764548608.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1257.81,637561984.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1251.78,544542336.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1263.85,587644928.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1239.69,705854016.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1229.1,887251712.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1275.92,677924416.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1261.12,615361152.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1253.23,684028736.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1261.15,807227456.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1237.9,767818496.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1218.28,1031880576.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1253.3,890665856.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1285.09,787385536.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1284.59,1075922944.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1242.0,908841600.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1229.05,793315136.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1254.19,725227520.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1238.25,1061758720.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1215.39,801640128.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1209.88,817007360.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1225.38,881957632.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1200.86,695732416.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1224.58,646495936.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1203.66,702475072.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1207.25,822156544.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1195.54,664493888.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1194.89,682137280.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1155.46,902816960.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1164.97,890403200.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1144.03,1045411264.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1123.95,1268770304.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1099.23,1097344896.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1131.42,1009216256.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1160.4,916137536.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1151.06,805583232.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1175.38,918389568.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1162.95,936022784.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1136.43,981158464.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1129.56,1392205824.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1166.76,989838336.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1202.09,736293376.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1204.09,757025216.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1216.01,1604834432.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1209.11,843019584.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1188.68,912873408.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1172.87,845192704.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1162.27,881469376.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1154.23,1034731456.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1185.9,853521216.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1198.62,824662336.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1165.24,905421760.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1173.97,737072704.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1204.42,753909504.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1218.89,981076736.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1212.92,815088128.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1210.08,704477952.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1176.8,943051840.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1159.27,961114496.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1177.6,896341952.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1162.35,974389632.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1123.82,921707648.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1123.53,1292126848.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1140.65,1326456832.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1193.89,799193088.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1192.76,893008896.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1204.49,875139584.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1178.81,1037635456.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1172.64,1568865536.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1120.76,1758189184.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1172.53,1894354304.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1119.46,1983507456.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1199.38,1758868864.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1200.07,1385264768.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1260.34,1037611904.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1254.05,980449472.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1286.94,872788160.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1292.28,1002897216.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1300.67,764966400.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1304.89,869999680.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1331.94,668931968.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1337.43,590893376.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1345.02,610437184.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1343.8,855081728.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1325.84,692745664.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1326.73,721579392.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1305.44,695846336.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1316.14,898330816.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1308.87,739565184.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1317.72,677858048.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1313.64,744327360.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1319.49,650841344.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1343.8,614534848.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1353.22,666189888.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1339.22,628787072.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1337.88,691916288.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1339.67,650184064.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1320.64,783905600.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1307.41,725588672.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1296.67,615825408.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1280.1,676895616.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1268.45,1141080576.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1283.5,914047168.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1287.14,641414912.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1295.52,653988736.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1278.36,618769792.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1271.5,1285998848.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1267.64,850086016.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1265.42,856800512.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1287.87,713130560.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1271.83,693631616.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1270.98,798538176.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1289.0,695352832.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1279.56,776884864.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1284.94,761978624.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1286.17,759752960.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1300.16,737094976.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1312.94,775900992.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1314.55,914963712.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1345.2,975977792.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1331.1,551926272.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1325.69,706888128.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1320.47,771186816.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1316.28,675261952.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1317.37,680585600.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1333.27,778073216.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1343.6,700199936.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1340.68,740387584.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1328.98,800532224.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1329.47,790246464.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1337.77,821303552.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1348.65,825678592.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1342.08,894507456.0,,,,,,,9.130004883,1
970.5,970.719970703,930.299987793,961.369995117,5.51704894135,5272.88783203,955.951855723,,,,,,,,,,,1357.16,655810624.0,,,,,,,9.130004883,1
