KYTREASNOX,CALDT,TDBID,TDASK
2000003,02/12/2013,101.4921875,101.515625
2000003,02/13/2013,101.4921875,101.515625
2000003,02/14/2013,101.5,101.5078125
2000003,02/15/2013,101.484375,101.4921875
2000003,02/19/2013,101.4765625,101.4921875
2000003,02/20/2013,101.4765625,101.484375
2000003,02/21/2013,101.46875,101.484375
2000003,02/22/2013,101.453125,101.46875
2000003,02/25/2013,101.453125,101.4609375
2000003,02/26/2013,101.453125,101.4765625
2000003,02/27/2013,101.4453125,101.4609375
2000003,02/28/2013,101.6875,101.7109375
2000003,03/01/2013,101.671875,101.6875
2000003,03/04/2013,101.671875,101.6796875
2000003,03/05/2013,101.6640625,101.671875
2000003,03/06/2013,101.65625,101.6875
2000003,03/07/2013,101.65625,101.6875
2000003,03/08/2013,101.6484375,101.671875
2000003,03/11/2013,101.640625,101.6484375
2000003,03/12/2013,101.625,101.6484375
2000003,03/13/2013,101.6328125,101.65625
2000003,03/14/2013,101.625,101.6328125
2000003,03/15/2013,101.6171875,101.640625
2000003,03/18/2013,101.6015625,101.6328125
2000003,03/19/2013,101.6171875,101.6328125
2000003,03/20/2013,101.59375,101.6171875
2000003,03/21/2013,101.6015625,101.6171875
2000003,03/22/2013,101.5859375,101.6171875
2000003,03/25/2013,101.5859375,101.59375
2000003,03/26/2013,101.5625,101.59375
2000003,03/27/2013,101.578125,101.5859375
2000003,03/28/2013,101.5546875,101.578125
2000003,04/01/2013,101.546875,101.5703125
2000003,04/02/2013,101.5625,101.5859375
2000003,04/03/2013,101.5703125,101.59375
2000003,04/04/2013,101.546875,101.5703125
2000003,04/05/2013,101.546875,101.578125
2000003,04/08/2013,101.546875,101.5703125
2000003,04/09/2013,101.5234375,101.5546875
2000003,04/10/2013,101.5234375,101.546875
2000003,04/11/2013,101.5390625,101.5625
2000003,04/12/2013,101.5234375,101.5546875
2000003,04/15/2013,101.53125,101.5390625
2000003,04/16/2013,101.515625,101.53125
2000003,04/17/2013,101.515625,101.546875
2000003,04/18/2013,101.5234375,101.53125
2000003,04/19/2013,101.5078125,101.53125
2000003,04/22/2013,101.5078125,101.515625
2000003,04/23/2013,101.484375,101.515625
2000003,04/24/2013,101.5,101.5078125
2000003,04/25/2013,101.4921875,101.5078125
2000003,04/26/2013,101.4609375,101.4921875
2000003,04/29/2013,101.4765625,101.5078125
2000003,04/30/2013,101.71875,101.734375
2000003,05/01/2013,101.71875,101.7265625
2000003,05/02/2013,101.71875,101.7265625
2000003,05/03/2013,101.6875,101.71875
2000003,05/06/2013,101.6953125,101.7109375
2000003,05/07/2013,101.6953125,101.7109375
2000003,05/08/2013,101.6953125,101.71875
2000003,05/09/2013,101.6875,101.6953125
2000003,05/10/2013,101.65625,101.6796875
2000003,05/13/2013,101.6640625,101.6953125
2000003,05/14/2013,101.65625,101.6640625
2000003,05/15/2013,101.65625,101.6875
2000003,05/16/2013,101.6328125,101.6640625
2000003,05/17/2013,101.625,101.6484375
2000003,05/20/2013,101.6171875,101.640625
2000003,05/21/2013,101.6328125,101.640625
2000003,05/22/2013,101.609375,101.6328125
2000003,05/23/2013,101.6015625,101.6328125
2000003,05/24/2013,101.6015625,101.609375
2000003,05/28/2013,101.5703125,101.6015625
2000003,05/29/2013,101.5703125,101.6015625
2000003,05/30/2013,101.5859375,101.59375
2000003,05/31/2013,102.046875,102.078125
2000003,06/03/2013,102.0390625,102.0625
2000003,06/04/2013,102.0546875,102.0625
2000003,06/05/2013,102.03125,102.0625
2000003,06/06/2013,102.0390625,102.0546875
2000003,06/07/2013,102.0234375,102.0390625
2000003,06/10/2013,102.015625,102.0234375
2000003,06/11/2013,102.0078125,102.0234375
2000003,06/12/2013,102.0078125,102.015625
2000003,06/13/2013,102.0078125,102.0234375
2000003,06/14/2013,101.9921875,102.0078125
2000003,06/17/2013,101.9921875,102
2000003,06/18/2013,101.984375,102.015625
2000003,06/19/2013,101.96875,101.984375
2000003,06/20/2013,101.9609375,101.9765625
2000003,06/21/2013,101.921875,101.953125
2000003,06/24/2013,101.90625,101.9375
2000003,06/25/2013,101.8984375,101.9140625
2000003,06/26/2013,101.8984375,101.90625
2000003,06/27/2013,101.8984375,101.9140625
2000003,06/28/2013,102.40625,102.4375
2000003,07/01/2013,102.421875,102.4296875
2000003,07/02/2013,102.421875,102.4375
2000003,07/03/2013,102.40625,102.4296875
2000003,07/05/2013,102.375,102.3984375
2000003,07/08/2013,102.375,102.3984375
2000003,07/09/2013,102.390625,102.3984375
2000003,07/10/2013,102.3828125,102.3984375
2000003,07/11/2013,102.375,102.390625
2000003,07/12/2013,102.34375,102.3671875
2000003,07/15/2013,102.3515625,102.3828125
2000003,07/16/2013,102.3515625,102.3671875
2000003,07/17/2013,102.359375,102.3671875
2000003,07/18/2013,102.3515625,102.359375
2000003,07/19/2013,102.328125,102.359375
2000003,07/22/2013,102.3046875,102.328125
2000003,07/23/2013,102.3125,102.34375
2000003,07/24/2013,102.3046875,102.3125
2000003,07/25/2013,102.296875,102.3125
2000003,07/26/2013,102.265625,102.296875
2000003,07/29/2013,102.28125,102.2890625
2000003,07/30/2013,102.2734375,102.28125
2000003,07/31/2013,102.4375,102.46875
2000003,08/01/2013,102.4296875,102.4609375
2000003,08/02/2013,102.4140625,102.4375
2000003,08/05/2013,102.421875,102.4375
2000003,08/06/2013,102.4140625,102.421875
2000003,08/07/2013,102.40625,102.421875
